Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","849620","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","509315","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","2660","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","204360","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2023","2023","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","2610","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","200700","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg/An","99","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","1683580","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","16931840","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","kg/An","99","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","1463460","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","14713210","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","kg/An","24","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","15910","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","664410","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2023","2023","kg/An","24","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","18000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","737270","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21124","Meat of turkeys, fresh or chilled","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2022","2022","1000 An","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01199.02","Mixed grain","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01199.02","Mixed grain","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01199.02","Mixed grain","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01199.02","Mixed grain","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","23540","Molasses","2022","2022","t","248557.46","I","Imputed value",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01270","Mushrooms and truffles","2022","2022","t","235000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01270","Mushrooms and truffles","2023","2023","t","205000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02910","Natural honey","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","02910","Natural honey","2023","2023","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0117","Oats","2022","2022","ha","1500","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0117","Oats","2022","2022","kg/ha","5726.7","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0117","Oats","2022","2022","t","8590","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0117","Oats","2023","2023","ha","1660","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","0117","Oats","2023","2023","kg/ha","3849.4","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0117","Oats","2023","2023","t","6390","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","21691.07","Oil of sesame seed","2022","2022","t","1845.1","I","Imputed value",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01450","Olives","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01450","Olives","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01450","Olives","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01450","Olives","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","33490","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","44679.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","1496310","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","ha","34960","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","45918.2","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","t","1605300","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01323","Oranges","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01323","Oranges","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01323","Oranges","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01323","Oranges","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","4020","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01241.90","Other beans, green","2022","2022","kg/ha","13189.1","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01241.90","Other beans, green","2022","2022","t","53020","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01241.90","Other beans, green","2023","2023","ha","5630","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5412","Yield","01241.90","Other beans, green","2023","2023","kg/ha","13069.3","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01241.90","Other beans, green","2023","2023","t","73580","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2023","2023","ha","0","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01329","Other citrus fruit, n.e.c.","2023","2023","t","0","A","Official figure",""
